,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
47914,2017-11-05,21:04:21,debinthecityy,@united Flight all booked! Thanks for this one! Great Customer Service,0.8217,0.0,0.0,0.0,1.0,flight booked thanks one great customer service,,4
47918,2017-11-05,21:00:36,wdcscribe,"@united I appreciate your approach but fix the policy. Please. It's not that hard. Mr Munoz talks a good game, let's see that real customer service.",0.844,0.0,0.0,0.0,1.0,appreciate approach fix policy please hard mr munoz talks good game let us see real customer service,,4
47956,2017-11-05,20:13:35,jzmorrow3,"@united JR, I hope so bc every1 on the plane deserves respect, a blanket, a pillow, &amp; dignity no matter their class. I hope it matters to #United",0.8625,0.0,0.0,0.0,1.0,jr hope bc every1 plane deserves respect blanket pillow and dignity matter class hope matters #united,['#united'],3
47960,2017-11-05,20:09:28,arturot,"@united I do - and yes, for the United regulars that are fans I can this is is a huge treat :) cheers!",0.9422,0.0,0.0,0.0,1.0,yes united regulars fans huge treat cheers,,3
47968,2017-11-05,20:04:08,RDUAirport,@jejily @united We would LOVE for you to nominate S. Jackson for an airport award for customer svc. Visit  to do so.,0.8567,0.0,0.0,0.0,1.0,would love nominate jackson airport award customer service visit,,4
47976,2017-11-05,19:56:57,arturot,@united Everyone is ecstatic in this flight :),0.743,0.0,0.0,0.0,1.0,everyone ecstatic flight,,0
47978,2017-11-05,19:54:14,billwohl61,"Thx @BoeingAirplanes   While I love new gen planes 787, 777 and a350, my best ever ride was @united first in front row 747 #ImABoeingFan",0.8979,0.0,0.0,0.0,1.0,thx love new gen planes a350 best ever ride first front row #imaboeingfan,['#imaboeingfan'],0
47980,2017-11-05,19:53:14,amygyrl313,"loved the crew on UA3950. @united, great attendant. and thanks to the pilots for taking us around the wind sheer!",0.9041,0.0,0.0,0.0,1.0,loved crew ua3950 great attendant thanks pilots taking us around wind sheer,,1
47982,2017-11-05,19:49:20,HALOWorldwide,"@united #UA444 went smoothly overall; flight &amp; cabin crew were professional, attentive, efficient, and friendly. Culinary snag anomaly for Trotter.",0.7184,0.0,0.0,0.0,1.0,#ua444 went smoothly overall flight and cabin crew professional attentive efficient friendly culinary snag anomaly trotter,['#ua444'],1
47986,2017-11-05,19:47:43,maniacmiler,@unitedgus @united Thank you so much for the kind words. You’re all so hard working. That’s why I always fly United when it’s the cheapest.,0.7804,0.0,0.0,0.0,1.0,thank much kind words you are hard working thats always fly united cheapest,,2
47994,2017-11-05,19:43:10,MattMet86,"Great leg space @united, nothing like my knee caps being shoved into the seat to make for an enjoyable flight.",0.7087,0.0,0.0,0.0,1.0,great leg space nothing like knee caps shoved seat make enjoyable flight,,3
47997,2017-11-05,19:41:29,dciandy,"No, didn't get on the last flight but I do have a United 747 t-shirt. This awesome amenity kit is something I'll treasure - thx @United #747",0.9413,0.0,0.0,0.0,1.0,did not get last flight united tshirt awesome amenity kit something i will treasure thx #747,['#747'],2
48001,2017-11-05,19:38:04,HALOWorldwide,.@United culinary team --some issues with #Polaris (domestic) menu items need fine-tuning. Am happy to help; feel free to DM. #UnitedPolaris,0.8658,0.0,0.0,0.0,1.0,united culinary team issues #polaris domestic menu items need finetuning happy help feel free direct message #unitedpolaris,"['#polaris', '#unitedpolaris']",3
48013,2017-11-05,19:31:53,canadian_sadie,"Loving @united! 3/3 flt delayd &amp; full Expctd no luck.  Lovely lady frm desk found us, brt tickts! Darcy came to chk on us!  #bestserviceever",0.8854,0.0,0.0,0.0,1.0,loving f delayd and full expctd luck lovely lady frm desk found us brt tickts darcy came chk us #bestserviceever,['#bestserviceever'],0
48021,2017-11-05,19:25:15,jastoharb,Soon to be Capt. Clairborne was great in this article. Sad story but she shined through. Great role model for pilots. @UnitedPilots @united,0.7992,0.0,0.0,0.0,1.0,soon capt clairborne great article sad story shined great role model pilots,,1
48029,2017-11-05,19:19:41,EmperorSessle44,@jimolson @CBSSunday @krisvancleave @united @BoeingAirplanes @CBSNews Lovely tribute though many airlines still fly the -400 like @British_Airways and fly the newer -800 like @lufthansa and @KoreanAir_KE,0.8316,0.0,0.0,0.0,1.0,lovely tribute though many airlines still fly like fly newer like,,2
48053,2017-11-05,19:04:26,jumbo747pilot,@jimolson @CBSSunday @krisvancleave @united @BoeingAirplanes @CBSNews A fantastic tribute. BUT I’d just like to point out that there are still many of these glorious icons of aviation still flying today 1/2,0.9072,0.0,0.0,0.0,1.0,fantastic tribute i would like point still many glorious icons aviation still flying today,,3
48056,2017-11-05,18:59:58,KellyMRosati,@united Suggest STEPS signs like at DIA &amp; staff that is not also seemingly confused. Thanks.,0.7478,0.0,0.0,0.0,1.0,suggest steps signs like dia and staff also seemingly confused thanks,,1
48060,2017-11-05,18:57:28,TKHoreis,"@united For Premier flyers, please pass along this poll.  In International terminals, United should value Premier flyers with lounge access by:",0.7579,0.0,0.0,0.0,1.0,premier flyers please pass along poll international terminals united value premier flyers lounge access,,2
48062,2017-11-05,18:54:43,BoeingAirplanes,"@jimolson @CBSSunday @krisvancleave @united @CBSNews Thanks @cbsnews for an incredible tribute for an airplane that is so  special for passengers, and so special to us. Thanks for sharing Jim",0.9391,0.0,0.0,0.0,1.0,thanks incredible tribute airplane special passengers special us thanks sharing jim,,1
48064,2017-11-05,18:53:33,maniacmiler,@e_russell @united Really really hoping they could help us with that. Almost up at the counter.,0.7245,0.0,0.0,0.0,1.0,really really hoping could help us almost counter,,0
48072,2017-11-05,18:48:42,TKHoreis,@united Great! Glad you value my feedback. Will I get a response as to what actions you'll take?,0.8687,0.0,0.0,0.0,1.0,great glad value feedback get response actions you will take,,2
48079,2017-11-05,18:42:36,DavidUnlikely,The women @united presidents club @ATLairport are the greAtest. Laughing at my jokes during the long layover. Try the cheesecake bites.,0.8555,0.0,0.0,0.0,1.0,women presidents club greatest laughing jokes long layover try cheesecake bites,,2
48090,2017-11-05,18:26:53,katie_bee123,@daurorj @united Hope everyone is ok and safe,0.7906,0.0,0.0,0.0,1.0,hope everyone ok safe,,0
48098,2017-11-05,18:22:16,daurorj,@united the crew of UA153 deserves xtra vaca &amp; a bonus after successful diversion to Detroit. Thxs for added spice to our aniv trip wildride,0.8074,0.0,0.0,0.0,1.0,crew ua153 deserves xtra vaca and bonus successful diversion detroit thanks added spice aniv trip wildride,,2
48103,2017-11-05,18:20:29,ShaneThe_Man,I don't care what y'all say I liked Continental before and I love @united now. So comfortable AND they have stroopwafels!,0.8503,0.0,0.0,0.0,1.0,do not care you all say liked continental love comfortable stroopwafels,,0
48112,2017-11-05,18:14:43,JollyDeanGiant,"@united your cs agrents need to learn that the best form of customer service is honesty, not lying. If you mess up, do everything to correct",0.826,0.0,0.0,0.0,1.0,cs agrents need learn best form customer service honesty lying mess everything correct,,4
48131,2017-11-05,18:02:25,Mackmiller92,Nothing like a four hour delay to end this amazing trip. Thanks @united ,0.8225,0.0,0.0,0.0,1.0,nothing like four hour delay end amazing trip thanks,,1
48144,2017-11-05,17:47:18,PranavRI,@united Thanks! It was slim pickings on Economy Plus seats so was out of luck once I checked on my computer.,0.7345,0.0,0.0,0.0,1.0,thanks slim pickings economy plus seats luck checked computer,,0
48204,2017-11-05,16:25:42,MichaelJacques,On time @flightsayer Terrific Flight on my 1st Dreamliner ride Nice Job @united,0.7096,0.0,0.0,0.0,1.0,time terrific flight dreamliner ride nice job,,2
48221,2017-11-05,15:57:42,Kierstyn_Epic,@rolandsmartin @GymjonezGlobal @astros @united Roland you are like that cool smart uncle that everyone hate to play Spades against but loves to hear talk trash while he's playing. ,0.8705,0.0,0.0,0.0,1.0,roland like cool smart uncle everyone hate play spades loves hear talk trash he is playing,,2
48231,2017-11-05,15:45:19,randrzejewski,@united nice job United with UA1900 and your 12 hour delay.  Fun Sunday.,0.765,0.0,0.0,0.0,1.0,nice job united ua1900 hour delay fun sunday,,2
48248,2017-11-05,15:22:05,planewatching,"@united excellent work by #ua70 crew Saturday after aborted takeoff at #EWR. Took a while, but glad everyone was able to operate the flight.",0.7469,0.0,0.0,0.0,1.0,excellent work #ua70 crew saturday aborted takeoff #ewr took glad everyone able operate flight,"['#ua70', '#ewr']",1
48265,2017-11-05,15:00:16,leafyduma2,@united Have to thank the service agent in United Club Terminal C of IAH and agent at C35 for great service Fl1082,0.8555,0.0,0.0,0.0,1.0,thank service agent united club terminal iah agent c35 great service fl1082,,4
48272,2017-11-05,14:57:48,mistermaz,Feeling like 1m bucks.  Thanks @united for the invitation!,0.7345,0.0,0.0,0.0,1.0,feeling like bucks thanks invitation,,3
48289,2017-11-05,14:40:27,tlamnert,"@sonya_lm @united Love the #boycottunited because you know the next time the fare is $10 cheaper, you will fly the friendly skies",0.8126,0.0,0.0,0.0,1.0,love #boycottunited know next time fare cheaper fly friendly skies,['#boycottunited'],0
48307,2017-11-05,14:24:52,hollyweatherwax,"Thanks @United for the way that you handled our 4 hour delay out of Chicago yesterday. Courteous, respectful, safety first.",0.8658,0.0,0.0,0.0,1.0,thanks way handled hour delay chicago yesterday courteous respectful safety first,,3
48310,2017-11-05,14:21:58,drrishisingh,@united Awesome.  Great idea.,0.8481,0.0,0.0,0.0,1.0,awesome great idea,,1
48313,2017-11-05,14:17:28,BradOrluk,"@JimLundy @united True, but this is JFK we're talking about... ;) Safe travels, sir. Hope to see you at Whitechapel / around the campus tomorrow.",0.8765,0.0,0.0,0.0,1.0,true jfk talking safe travels sir hope see whitechapel around candus tomorrow,,0
48318,2017-11-05,14:13:00,ntableman,@united that super soft grey thin blanket that is on intl flights isn’t on ps to SFO? Boooooo :) I love that blanket so soft!!!,0.9213,0.0,0.0,0.0,1.0,super soft grey thin blanket international flights is not ps sfo boooooo love blanket soft,,0
48321,2017-11-05,14:12:03,JR_justJR,"@ZachHonig @united LOL!  It is easy, just go thru the booking process and get to seat selection. Then dont buy the ticket. Presto, you get seat capacity. Duh.",0.7734,0.0,0.0,0.0,1.0,lol easy go thru booking process get seat selection do not buy ticket presto get seat capacity duh,,3
48356,2017-11-05,13:07:56,stephenrushane,Game day!!!! Come on @united let's show Chelsea who is the real champion #MUFC,0.7243,0.0,0.0,0.0,1.0,game day come let us show chelsea real chandion #mufc,['#mufc'],3
48357,2017-11-05,13:04:11,resplendentlyme,@Delta definitely beats @united on flight comfort. Better inflight movies &amp; charging ports with all seats (no upcharge.),0.7964,0.0,1.0,0.0,1.0,definitely beats flight comfort better inflight movies and charging ports seats upcharge,,3
48373,2017-11-05,12:34:02,kvtweets07031,@EWRairport @united thanks for not having a premier access line in terminal C this morning. This is what my status and loyalty gets me. #ewr,0.7506,0.0,0.0,0.0,1.0,thanks premier access line terminal morning status loyay gets #ewr,['#ewr'],4
48382,2017-11-05,12:23:23,HilzFuld,"Yea well, @united should also have seated me with my wife and kid, but they don’t seem to care about “should”.",0.705,0.0,0.0,0.0,1.0,yes well also seated wife kid do not seem care,,3
48384,2017-11-05,12:21:23,b_e_jacob,Love RewardsPlus from @MarriottRewards and @united. FC upgrade SAT-ORD. Life is good. #MembersGetIt #RewardsPoints,0.7964,0.0,0.0,0.0,1.0,love rewardsplus fc upgrade satord life good #membersgetit wardspoints,['#membersgetit'],0
48393,2017-11-05,12:02:39,speckhard,Ready 2 leave rainy VA behind &amp; heading to sunny FL. On a good note we now have airline choices at my company @united how will 2 day go?,0.7717,0.0,0.0,0.0,1.0,ready leave rainy va behind and heading sunny fl good note airline choices company day go,,3
48396,2017-11-05,11:54:44,unavion,"@Crystalball1976 @flightradar24 @united As a child, I would look up at contrails &amp; wonder...not any more! Truly amazing 2 we who remember when color TV was the hot new thing.  :-)",0.8709,0.0,0.0,0.0,1.0,child would look contrails and wondernot truly amazing remember color tv hot new thing,,1
48399,2017-11-05,11:52:02,tabassum_iftia,"@TravelLeisure @united Hello!!If you need any roll up banner, please contact with me. Also feel free to order. Thanks",0.8436,0.0,0.0,0.0,1.0,helloif need roll banner please contact also feel free order thanks,,3
48405,2017-11-05,11:39:02,scott6067,@united Always have to travel on my birthday and nice to be at home at the United Club!,0.7088,0.0,0.0,0.0,1.0,always travel birthday nice home united club,,2
48413,2017-11-05,10:08:58,beth_renstrom,Great customer advocacy @united! Swiped boarding pass at restaurant in Newark United terminal &amp; they paid for my meal. Feeling appreciated!,0.9059,0.0,0.0,0.0,1.0,great customer advocacy swiped boarding pass restaurant newark united terminal and paid meal feeling appreciated,,4
48416,2017-11-05,09:38:39,lesliealpert,WOW Air canceled my friend’s flight due to weather. And @united came to the rescue! Thanks #United for letting them get on my CDG flight to IAD! ,0.9065,0.0,0.0,0.0,1.0,wow air canceled friends flight due weather came rescue thanks #united letting get cdg flight iad,['#united'],1
48421,2017-11-05,08:16:20,pyus,Happy surprise to get Kindle back from @united while I was me clueless about where I lost it. Amazing people!,0.7263,0.0,0.0,0.0,1.0,happy surprise get kindle back clueless lost amazing people,,1
48433,2017-11-05,05:47:19,exjug91,"@united I had to ask myself “why am I loyal to this airline, they are not loyal to me.”",0.7351,0.0,0.0,0.0,1.0,ask loyal airline loyal,,4
48434,2017-11-05,05:43:41,_Wortho_,@united Is there any possible way that a HUGE fan like me simply get a follow from you it would truly mean the world to me! ,0.8757,0.0,0.0,0.0,1.0,possible way huge fan like simply get follow would truly mean world,,3
48440,2017-11-05,05:22:00,BlitzeoPrower,"@BlackGryph0n @united This would have been a great time to use the ""do you know who i am"" line XD",0.8636,0.0,0.0,0.0,1.0,would great time use know line xd,,3
48447,2017-11-05,05:01:05,wtcgroup,@testastretta @united I flew on the last B737 pre merger United flight and that was fun. Also on the 1st day of service B787 flight.,0.7269,0.0,0.0,0.0,1.0,flew last b737 pre merger united flight fun also day service b787 flight,,4
48451,2017-11-05,04:41:25,testastretta,"@wtcgroup @united You are very lucky. Please share a few images from your flight that do not contain people dressed in 70's attire, unless it's a crew member.",0.7984,0.0,0.0,0.0,1.0,lucky please share images flight contain people dressed attire unless crew member,,1
48468,2017-11-05,03:58:43,Peter_Erskine,@united Is entertainment streaming available on United Express Embraer 175s? And is the dinner in F the same as on regular united flights?,0.8299,0.0,0.0,0.0,1.0,entertainment streaming available united express embraer dinner regular united flights,,3
48469,2017-11-05,03:58:31,FakeOscarMunoz,@CalliopeCo @united Surprised they turned around.  We have a far easier solution.  @nypost,0.7184,0.0,0.0,0.0,1.0,surprised turned around far easier solution,,0
48488,2017-11-05,03:16:20,queenjill,Thanks @united crew at ONT for big smiles and helping us get home to SFO a little earlier :-),0.849,0.0,0.0,0.0,1.0,thanks crew ont big smiles helping us get home sfo little earlier,,3
48496,2017-11-05,02:55:01,CpyburnDC,"@united FYI, Elaine and Candice on ATL to Dulles at 8pm tonight.. amazing crew!!!",0.8025,0.0,0.0,0.0,1.0,fyi elaine candice atl dulles tonight amazing crew,,1
48502,2017-11-05,02:45:02,BamaGirl108,@united Hi! I was able to get Customer Care to fix it. Thanks tho!,0.7707,0.0,0.0,0.0,1.0,hi able get customer care fix thanks tho,,4
48511,2017-11-05,02:20:50,carolcbailey,"4hrs with Kid #3 @united hangar with @wwenxt @specialolympicsfl @GoOCAorlando #athlete great DJ, food, dancing &amp; fun! #thankful #grateful",0.8268,0.0,0.0,0.0,1.0,kid #3 hangar #athlete great dj food dancing and fun #thankful #grateful,"['#3', '#athlete', '#thankful', '#grateful']",3
48531,2017-11-05,01:25:29,mattmfm,@ctcabin @united @Rob_Richie Good luck tomorrow!,0.7345,0.0,0.0,0.0,1.0,good luck tomorrow,,0
48532,2017-11-05,01:22:28,ctcabin,.@united Thx for fabulous pre-NYC marathon dinner  @Rob_Richie &amp; I had lots of fun w/ impressive guests &amp; delicious food #NYCMarathon,0.9451,0.0,0.0,0.0,1.0,united thx fabulous prenyc marathon dinner and lots fun impressive guests and delicious food #nycmarathon,['#nycmarathon'],3
48554,2017-11-05,00:52:28,ST1972UK,@united That’s it!!!! No please advise the details to help us improve our service. Clearly your reply emphasises my point!,0.8614,0.0,0.0,0.0,1.0,thats please advise details help us improve service clearly reply emphasises point,,0
48556,2017-11-05,00:47:00,startabuzz,@JamesBulpin @united I have lots of fond memories of flying United 747s when I was small (my dad's buddies were pilots). It's like an era gone by. Elegant birds.,0.8834,0.0,0.0,0.0,1.0,lots fond memories flying united small dads buddies pilots like era gone elegant birds,,3
48564,2017-11-05,00:41:05,JamesBulpin,"@startabuzz @united It is with United. Other airlines still fly 'em. I'll miss the airframe. Won't miss United Y class and ""main screen entertainment"" though ;)",0.7964,0.0,0.0,0.0,1.0,united airlines still fly em i will miss airframe will not miss united class main screen entertainment though,,2
48571,2017-11-05,00:37:26,holgermu,@PrzVal @united Yes - home and 1 airport free day tomorrow!,0.7424,0.0,0.0,0.0,1.0,yes home airport free day tomorrow,,3
48581,2017-11-05,00:05:19,SuperSaf,@HilzFuld @united  United Awesome people,0.7845,0.0,0.0,0.0,1.0,united awesome people,,1
48588,2017-11-04,23:31:41,KenHanscom,@BrianAHodges46 @united Great seat and great flight.  Glad to be here now.,0.9042,0.0,0.0,0.0,1.0,great seat great flight glad,,2
48605,2017-11-04,23:15:33,G_E_L_M_A_N,@HilzFuld @united Definitely Awesome! @united lets throw this mensch some miles!,0.8118,0.0,0.0,0.0,1.0,definitely awesome let us throw mensch miles,,3
48611,2017-11-04,22:56:55,drrishisingh,Wow. Grilled cheese bar at Orlando united lounge. Thanks @united,0.8591,0.0,0.0,0.0,1.0,wow grilled cheese bar orlando united lounge thanks,,1
48612,2017-11-04,22:56:42,iPeggy,@HilzFuld @united Been there so many times. Glad you have nice fellow passengers. Safe travels!,0.8502,0.0,0.0,0.0,1.0,many times glad nice fellow passengers safe travels,,0
48615,2017-11-04,22:53:29,RichardRBoykin,I was honored to reunite veteran Nelson Rodriguez’s remains with his widow today. Thanks to @united for assisting. 🇺🇸🇺🇸🇺🇸,0.7717,0.0,0.0,0.0,1.0,honored reunite veteran nelson rodriguezs remains widow today thanks assisting 🇺🇸🇺🇸🇺🇸,,0
48616,2017-11-04,22:53:14,BastionDarren,@SoCalValerie @united On the other hand val you save money and can buy a new pair if shoes orva new handbag,0.7506,0.0,0.0,0.0,1.0,hand val save money buy new pair shoes orva new handbag,,2
48617,2017-11-04,22:51:14,HilzFuld,"Lots of seating drama cause @united separated me, my wife, and my kid. Amazing people agreed to downgrade their seat so we can be together!",0.7345,0.0,0.0,0.0,1.0,lots seating drama because separated wife kid amazing people agreed downgrade seat together,,1
48622,2017-11-04,22:33:11,Natalie_Walet,"To the amazing crew &amp; staff  @united, especially on flight #492 Dulles-SFO on Friday, THANK YOU for finding and returning my laptop to me!",0.8087,0.0,0.0,0.0,1.0,amazing crew and staff especially flight #492 dullessfo friday thank finding returning laptop,['#492'],1
48628,2017-11-04,22:18:29,GingerSEvans,@KouriCMarshall @united I understand that all went well today.  Thank you for honoring Norman Rodriguez and supporting his family.,0.8689,0.0,0.0,0.0,1.0,understand went well today thank honoring norman rodriguez supporting family,,0
48633,2017-11-04,22:08:27,Vorkorsigan,"@united if you have a recognition system, Aldona in the Polaris Lounge deserves a reward. Great service, understood allergies, great advice.",0.9169,0.0,0.0,0.0,1.0,recognition system aldona polaris lounge deserves reward great service understood allergies great advice,,4
48637,2017-11-04,22:00:34,Vorkorsigan,"Having flown @united Polaris at the launch, finally visited the lounge. Well done guys, great experience. Now get the EWR one open please ",0.8176,0.0,0.0,0.0,1.0,flown polaris launch finally visited lounge well done guys great experience get ewr one open please,,2
48660,2017-11-04,21:34:57,stephenamritraj,Beatriz @united @MCO is the hero we all need. Above and beyond service and we are grateful.  @Riske4rewards,0.765,0.0,0.0,0.0,1.0,beatriz hero need beyond service grateful,,4
48664,2017-11-04,21:24:45,Meagan_McHugh,Just experienced my first female-captained flight on @united from EWR to ORD. Pretty awesome! ‍️,0.8221,0.0,0.0,0.0,1.0,experienced first femalecaptained flight ewr ord pretty awesome ️,,2
48666,2017-11-04,21:23:06,zehm,"@united Yes, but she had all sorts of drama with a Dr appt she was trying to get to. A year of free flights might make it up. #frustrated",0.743,0.0,0.0,0.0,1.0,yes sorts drama dr appt trying get year free flights might make #frustrated,['#frustrated'],3
48667,2017-11-04,21:23:00,emmypalmer,can someone at @united help me with my emotional support animal?! Ive been hung up on hold with the accessibility desk 3 times now. help!,0.8513,0.0,0.0,0.0,1.0,someone help emotional support animal i have hung hold accessibility desk times help,,0
48674,2017-11-04,21:17:31,ameeriklane,@united No but I just boarded so I will wait for the surprise :) Thanks for following up!,0.8805,0.0,0.0,0.0,1.0,boarded wait surprise thanks following,,2
48679,2017-11-04,21:05:17,SFMikey78,"Dear @united! I just wanted to send major accolades and thank yous to the YUL United team, specifically Cara L at Gate 80 for the UA4742 1/2",0.8016,0.0,0.0,0.0,1.0,dear wanted send major accolades thank yous yul united team specifically cara gate ua4742,,4
48697,2017-11-04,20:51:08,EmmaShantelHart,"@united Exceptional customer services United Airlines. I took UA from Dublin to Dulles on 10/31/17, air hostess Rebecca was awesome. Thanks!",0.8777,0.0,0.0,0.0,1.0,exceptional customer services united airlines took ua dublin dulles air hostess rebecca awesome thanks,,4
48725,2017-11-04,20:23:40,james_of_hoenn,@BlackGryph0n @united And that- my friends- is why I love Delta,0.8074,0.0,0.0,0.0,1.0,friends love dea,,0
48736,2017-11-04,20:13:15,KristaCutie,Loving the #United club but wish I could get a full meal here @United,0.7184,0.0,0.0,0.0,1.0,loving #united club wish could get full meal,['#united'],2
48748,2017-11-04,19:58:36,cschoenwetter,Hi @united! My club passes are only good at certain locations at certain times? What’s up with that?,0.7752,0.0,0.0,0.0,1.0,hi club passes good certain locations certain times what is,,3
48751,2017-11-04,19:53:33,poli_guy,@MsMelChen @AmericanAir @united Curling is great fun Melissa. You should give it a try sometime!,0.8268,1.0,0.0,0.0,1.0,curling great fun melissa give try sometime,,3
48760,2017-11-04,19:44:26,JoeBeOne,"@jacklerner @united Yeah, crap... Love you, Jack",0.7506,0.0,0.0,0.0,1.0,yeah crap love jack,,0
48761,2017-11-04,19:44:10,JoeBeOne,"@PogoWasRight @united Much love to you! Glad to be here, lots of fight left",0.7088,0.0,0.0,0.0,1.0,much love glad lots fight left,,0
48764,2017-11-04,19:39:57,jacklerner,"@JoeBeOne @united ...he said from his perch in business class! Seriously though, @JoeBeOne we are so, so glad you’ve had a healthy recovery. Stay safe!",0.8657,0.0,0.0,0.0,1.0,said perch business class seriously though glad you have heahy recovery stay safe,,0
48781,2017-11-04,19:18:45,andymoore19,"@SeanM1997 @BristolAirport @united @TurkishAirlines @EtihadAirways @emirates @flybe United would be great using there 787.Turkish and Norwegian is there best bet, emirates is a definite no and Flybe said they won’t return..",0.9001,0.0,0.0,0.0,1.0,united would great using norwegian best bet emirates definite flybe said will not return,,3
48786,2017-11-04,19:03:52,TylerTashji,"@milemonkey @united It happened to me again today! Idk who I am, but clearly @united thinks I’m someone special! 🤔",0.8168,0.0,0.0,0.0,1.0,happened today idk clearly thinks i am someone special,,1
48792,2017-11-04,18:57:07,RclaxtonG,@united My choice of airlines in the friendly skies! I love new award mile category for first class to Mileage Plus customers. Keep it up!.,0.9097,0.0,0.0,0.0,1.0,choice airlines friendly skies love new award mile category first class mileage plus customers keep,,0
48805,2017-11-04,18:36:07,lucaolivari,"@Scott_Gnau @united Went trough the ""SSSS"" screening in Berlin on my way to San Francisco... luckily flight was waiting for us... good luck!",0.8588,0.0,0.0,0.0,1.0,went trough ssss screening berlin way san francisco luckily flight waiting us good luck,,0
48807,2017-11-04,18:20:03,AL777300ER,@united Gate Agent Heather at COS provided friendly and excellent customer service today!,0.8016,0.0,0.0,0.0,1.0,gate agent heather cos provided friendly excellent customer service today,,4
48809,2017-11-04,18:19:00,GlennPasch,Thanks @united for the upgrade. Much appreciated ️,0.7351,0.0,0.0,0.0,1.0,thanks upgrade much appreciated,,3
48824,2017-11-04,18:09:38,mlp_Thundersky,@BlackGryph0n @united Well played United,0.743,0.0,0.0,0.0,1.0,well played united,,2
48838,2017-11-04,17:47:34,loristokes,"Nice, safe flight. Thank you @united #noplacelikehome",0.802,0.0,0.0,0.0,1.0,nice safe flight thank #noplacelikehome,['#noplacelikehome'],2
48841,2017-11-04,17:43:56,golferww,"hey @united. Please let it be known that I havent flown UAL in a while, and your in flight crew on UAL1660 were top notch. Thanks :)",0.8402,0.0,0.0,0.0,1.0,hey please let known have not flown ual flight crew ual1660 top notch thanks,,3
48842,2017-11-04,17:43:15,mallory_abuzeni,"@united Yes, they said they could only book me on a flight the next day and I’d need go to customer care website for any kind of help",0.8078,0.0,0.0,0.0,1.0,yes said could book flight next day i would need go customer care website kind help,,0
48889,2017-11-04,16:09:13,ctsinclair,@vandekieftg @ChadDKollas @united Oh man! Hope you both got home ok. I felt guilty for leaving early but maybe it was for the best!,0.8416,0.0,0.0,0.0,1.0,oh man hope got home ok fe guiy leaving early maybe best,,2
48910,2017-11-04,15:45:00,GoDjFresh,#twitter @united thanks for the upgrade seat to #oma and all the free drinks #greatexperience...,0.7351,0.0,0.0,0.0,1.0,#twitter thanks upgrade seat #oma free drinks #greatexperience,"['#twitter', '#oma', '#greatexperience']",3
48914,2017-11-04,15:41:50,stealeyreed,Dear @united: Pam W at the counter at #MSY is amazing. She performed some ticket/bag magic this morning. @NO_Airport #custserv #custexp,0.7506,0.0,0.0,0.0,1.0,dear pam counter #msy amazing performed ticketbag magic morning #custserv #custexp,"['#msy', '#custserv', '#custexp']",1
48922,2017-11-04,15:37:13,Heyblondie94,@united Dreamliner was great. Comfortable seats in economy and great entertainment. The meals could be better though. Other than that ,0.9531,0.0,0.0,0.0,1.0,dreamliner great comfortable seats economy great entertainment meals could better though,,2
48923,2017-11-04,15:33:20,ClevelandMade13,"@united Great will do. Plane left over an hour late, and now on a 45 minute delay on my connection. Not happy",0.7579,0.0,0.0,0.0,1.0,great plane left hour late minute delay connection happy,,2
48927,2017-11-04,15:28:19,carolcbailey,Doing what we do best! Cheering Kid #3 on @united #hangar @wwenxt #team #planepull @specialolympicsfl @GoOCAorlando #athlete #ability,0.8313,0.0,0.0,0.0,1.0,best cheering kid #3 #hangar #team #planepull #athlete #ability,"['#3', '#hangar', '#team', '#planepull', '#athlete', '#ability']",0
48934,2017-11-04,15:14:31,soflinfo,Check out all the teams at #SOFLPlanePull! Thanks for using your muscle to support our athletes.  @MCO @united @SpecialOlympics,0.7088,0.0,0.0,0.0,1.0,check teams #soflplanepull thanks using muscle support athletes,['#soflplanepull'],3
48937,2017-11-04,15:09:01,SweetsTweets67,@GrapesMurphy @united @BarstoolBigCat Fly the friendly skies my ass. Oscar Munoz doesn't know DICK about friendship or how to properly run a CS department. United is HOT GARBAGE.,0.8246,0.0,0.0,0.0,1.0,fly friendly skies ass oscar munoz does not know dick friendship properly run cs department united hot garbage,,4
48939,2017-11-04,15:05:03,SweetsTweets67,@united I'm just here to share yet another NIGHTMARE abt ur god awful airline.The friendly skies my ass.Oscar Munoz doesn't know DICK abt friendship,0.8639,0.0,0.0,0.0,1.0,i am share yet another nightmare abt your god awful airlinethe friendly skies assoscar munoz does not know dick abt friendship,,0
48949,2017-11-04,14:57:45,SweetsTweets67,@united ARE YOU GUYS SO FUCKING AVERSE TO GOOD CUSTOMER SERVICE THAT U JUST LOOK FOR NEW WAYS TO FUCK W UR LOYAL PAYING CUSTOMERS?!?!!,0.7501,0.0,0.0,0.0,1.0,guys fucking averse good customer service look new ways fuck your loyal paying customers,,4
48975,2017-11-04,14:28:21,ashcas87,@united thanks for coming though to help us stay home and give our pup they best last days TOGETHER #dogsarefamily,0.8689,0.0,0.0,0.0,1.0,thanks coming though help us stay home give pup best last days togetherogsarefamily,,0
