,Date,time,handle,tweet,compound,American,Delta,Southwest,United,tweets_clean1,hashtags,cluster_num
49728,2017-11-05,15:46:48,UnitedCitizen01,@President1Trump @MarciaHallThom1 @FoxNews @Delta DUMP  @deltaairlines,-0.516,0.0,1.0,0.0,0.0,dump,,2
49737,2017-11-05,15:41:03,woahdorf,pls @Delta upgrade me to business class so i won’t cry too much on my (total) 24 hour flight,-0.4728,0.0,1.0,0.0,0.0,please upgrade business class will not cry much total hour flight,,1
49750,2017-11-05,15:36:09,nbaybeachbum,@Delta cannot begin to express level of disappoint and frustration to book a ticket online,-0.7003,0.0,1.0,0.0,0.0,cannot begin express level disappoint frustration book ticket online,,1
49754,2017-11-05,15:33:14,OttoTHON,We cannot thank @Delta enough for sponsoring us this year! This event wouldn't be possible without your support #forthekids #ottothon2017,-0.5661,0.0,1.0,0.0,0.0,cannot thank enough sponsoring us year event would not possible without support #forthekids #ottothon2017,"['#forthekids', '#ottothon2017']",3
49765,2017-11-05,15:23:58,SaludaSC,@Delta Greatly disappointed at LAX after flying in from SYD in Business. Update your map in the app! Where is the Sky Lounge??,-0.6181,0.0,1.0,0.0,0.0,greatly disappointed lax flying syd business update map app sky lounge,,2
49785,2017-11-05,14:59:04,wiggetywhite,"Lol starter on my second plane is broken.  Cant start it until they get a ""huffer cart(?)"" @Delta trying to see how bad they can make my day",-0.5859,0.0,1.0,0.0,0.0,lol starter second plane broken can not start get huffer cart trying see bad make day,,2
49787,2017-11-05,14:58:19,techbud,"@FlyFrontier is the new Spirit Airlines. Same low prices, same horrible service. Going to fly @SouthwestAir or @Delta going forward.",-0.5994,0.0,1.0,1.0,0.0,new spirit airlines low prices horrible service going fly going forward,,4
49789,2017-11-05,14:56:54,Mynameiskevin1m,@Delta You can't help me when you only have one flight a day to Taiwan.   No comment on your poor maintenance record?,-0.762,0.0,1.0,0.0,0.0,can not help one flight day taiwan comment poor maintenance record,,2
49792,2017-11-05,14:50:46,Mynameiskevin1m,@DELTA. Chronic maintenance delays!!!  Yet another.  Dangerous to only fix things when they break!,-0.6449,0.0,1.0,0.0,0.0,chronic maintenance delays yet another dangerous fix things break,,1
49815,2017-11-05,14:28:11,ElmoZapp,@markheidel @Delta Yea dude! Just decided to try abandoning @SouthwestAir for the nonstop. So far I made the wrong choice. But @delta has a chance to redeem.,-0.6114,0.0,1.0,1.0,0.0,yes dude decided try abandoning nonstop far made wrong choice chance redeem,,2
49816,2017-11-05,14:27:14,sarahcmerrigan,@Delta I agree. I'm a Mileage Plus member and am still unsure if I'll continue prioritizing Delta when I book my next flight. Extremely displeased.,-0.4005,0.0,1.0,0.0,0.0,agree i am mileage plus member still unsure i will continue prioritizing dea book next flight extremely displeased,,1
49817,2017-11-05,14:26:45,NotGoomzys,ITS LITERALLY A BOMB ON ISLAND FLIGHT #666 WBILE IM HAVING SEX WITG A PILOT @DELTA,-0.6037,0.0,1.0,0.0,0.0,literally bomb island flight #666 wbile i am sex witg pilot,['#666'],3
49825,2017-11-05,14:19:57,JustAGirlyGeek,@ToddMBarry @Delta Sounds like we are both off to a bad start today. Weather is ruining the first leg of my trip.,-0.4588,0.0,1.0,0.0,0.0,sounds like bad start today weather ruining first leg trip,,2
49835,2017-11-05,14:14:52,JimmyP1974,Hey there @Delta is your website down? I need to change my flight and I can’t via website. 2 hour wait to call. I don’t have 2 hours :(,-0.4404,0.0,1.0,0.0,0.0,hey website need change flight can not website hour wait call do not hours,,1
49841,2017-11-05,14:11:29,medinebelle,I hate @Delta Never again!!!,-0.6784,0.0,1.0,0.0,0.0,hate never,,2
49875,2017-11-05,13:50:41,emily_ricards,"@delta lady - ""oh no ma'am, we can't call the baggage counters. We send them a mesg."" Cuz no body ignores texts in 2017 huh. Get your life.",-0.6705,0.0,1.0,0.0,0.0,lady oh madam can not call baggage counters send mesg because body ignores texts huh get life,,3
49879,2017-11-05,13:43:09,DrMarkReinhardt,@CNN It’s really too bad that none listed were US carriers. What does that say about @United_Airline @AmericanAir @SouthwestAir @Delta sad!!,-0.8158,1.0,1.0,1.0,1.0,really bad none listed us carriers say sad,,2
49892,2017-11-05,13:28:03,JBugg614,@Delta This isn't about a flight delay.  @delta twitter version of service obviously consists of canned responses.  Stop. You're making this worse.,-0.5944,0.0,1.0,0.0,0.0,is not flight delay twitter version service obviously consists canned responses stop you are making worse,,4
49907,2017-11-05,13:18:40,ianprokes,@Delta crushed it just now with the Porsche escort so we didn’t miss our connection. #platinummedallion pays off.,-0.5667,0.0,1.0,0.0,0.0,crushed porsche escort did not miss connection #platinummedallion pays,['#platinummedallion'],0
49908,2017-11-05,13:18:35,marltroutbum,@Delta what a lousy airline! #DL0878 delay due to mechanical issues. Plane’s been sitting here all night &amp; you just realized it won’t start?,-0.7263,0.0,1.0,0.0,0.0,lousy airlinel0878 delay due mechanical issues planes sitting night and realized will not start,,3
49916,2017-11-05,13:03:59,mainlinemurder,Does @Delta hate all of their customers or just don’t know how to run a company? ,-0.5719,0.0,1.0,0.0,0.0,hate customers do not know run company,,2
49920,2017-11-05,13:02:19,JFish1824,So when're you going to stop the practice of over selling flights @Delta ? It's really annoying,-0.6361,0.0,1.0,0.0,0.0,whenre going stop practice selling flights really annoying,,1
49921,2017-11-05,13:02:08,shaindelr,@Delta A wrong update was sent to everyone on my flight.,-0.4767,0.0,1.0,0.0,0.0,wrong update sent everyone flight,,2
49924,2017-11-05,12:59:16,steschhhhh,@DeltaAssist @Delta why the delay for DL6197 from mke to Dtw? It's going to mess up my entire itinerary and take me all sun to get to yyz🇨🇦,-0.5859,0.0,1.0,0.0,0.0,delay dl6197 mke dtw going mess entire itinerary take sun get yyz🇨🇦,,3
49927,2017-11-05,12:56:56,sarahcmerrigan,@Delta @JFKairport Also unsure why @Delta would rather just tell me no than let me give them money. Pretty poor business plan.,-0.4767,0.0,1.0,0.0,0.0,also unsure would rather tell let give money pretty poor business plan,,3
49928,2017-11-05,12:55:40,sarahcmerrigan,@Delta @JFKairport I *LOVE* when employees can’t be bothered to communicate with each other and end up screwing me out of the upgrade I was willing to pay for!,-0.5983,0.0,1.0,0.0,0.0,love employees can not bothered communicate end screwing upgrade willing pay,,1
49929,2017-11-05,12:55:33,perrwa,Near disaster averted .. @Delta bumped flight back by 2 hours  but switched from BWI to DCA outbound and sat exit row #LuckyDay,-0.4019,0.0,1.0,0.0,0.0,near disaster averted bumped flight back hours switched bwi dca outbound sat exit row #luckyday,['#luckyday'],0
49934,2017-11-05,12:44:38,CoolManGladUDid,@Delta And I just called again and now have to wait another two hours.  Unacceptable.,-0.4588,0.0,1.0,0.0,0.0,called wait another two hours unacceptable,,0
49941,2017-11-05,12:28:49,solc21,"@Delta so it is only advised to hv 6month passport validity but ""Not Required"" for travel to MEX? No trouble w/ passport expiring in 2mos?",-0.7724,0.0,1.0,0.0,0.0,advised hv passport validity required travel mex trouble passport expiring,,2
49949,2017-11-05,12:12:10,alexinpaca,@BTUK No fan of @delta but they do have a valid point and more airlines should follow suit to combat @EmiratesSupport @qatarairways @EtihadAirways,-0.4678,0.0,1.0,0.0,0.0,fan valid point airlines follow suit combat,,2
49954,2017-11-05,12:04:37,shaindelr,@Christopher_All @Delta Time change gremlins/computer error. Phew!,-0.4574,0.0,1.0,0.0,0.0,time change gremlinscomputer error phew,,1
49956,2017-11-05,12:02:03,diebackx,@BezuHalliwell @Delta @EVSEquipment Crazy traveler!,-0.4003,0.0,1.0,0.0,0.0,crazy traveler,,1
49960,2017-11-05,11:57:48,kramerdude46,"@Delta, not a good sign when it’s time to board and no one is even at the desk yet!  #DaylightSavings #CustomerService",-0.5991,0.0,1.0,0.0,0.0,good sign time board one even desk yetaylightsavings #customerservice,['#customerservice'],1
49967,2017-11-05,11:34:24,wiggetywhite,@Delta No.  Just standing at the gate in line with a bunch of other people waiting on a seat assign with this disorganized boarding/assigning mess,-0.7351,0.0,1.0,0.0,0.0,standing gate line bunch people waiting seat assign disorganized boardingassigning mess,,1
49972,2017-11-05,11:30:15,wiggetywhite,@Delta seat assignment system is so dumb,-0.6418,0.0,1.0,0.0,0.0,seat assignment system dumb,,1
49980,2017-11-05,11:00:29,kimakennedy,@Delta and @AmericanExpress pointing the fingers at each other for losing my reservation to Hawaii does not help me at 430 am at SBN,-0.5938,0.0,1.0,0.0,0.0,pointing fingers losing reservation hawaii help sbn,,1
49983,2017-11-05,10:57:24,loveyeni,"@delta your jfk employees are the rudest people ever, judging other people’s stuff and places! Never again I will fly with delta",-0.5848,0.0,1.0,0.0,0.0,jfk employees rudest people ever judging peoples stuff places never fly dea,,1
49985,2017-11-05,10:52:47,nessaQawesome,@Delta...who do i talk to about a rude and threatening gate agent that made my trip both more difficult and stressful than it needed to be?,-0.9145,0.0,1.0,0.0,0.0,talk rude threatening gate agent made trip difficu stressful needed,,3
49987,2017-11-05,10:42:33,Tosyneno,@Delta Omg!! 4hrs layover is turning to 8hrs on DL 99. Stuck in France. I need to go home!!!!,-0.4885,0.0,1.0,0.0,0.0,omg layover turning dl stuck france need go home,,3
49995,2017-11-05,09:57:57,LilDickGrab,@Delta @1Ofps has a bomb on himself,-0.4939,0.0,1.0,0.0,0.0,bomb,,3
49996,2017-11-05,09:23:00,CoolDudeMunya,What is this @Delta nhai amana. This is sooo Gay hell no. Those who dont drink stick to soft drinks.,-0.7783,0.0,1.0,0.0,0.0,nhai amana sooo gay hell do not drink stick soft drinks,,2
50000,2017-11-05,08:42:19,courtabrams,@SpudCarpenter1 @Delta @KLM Leaving England to go back home ):,-0.4215,0.0,1.0,0.0,0.0,leaving england go back home,,0
50012,2017-11-05,08:02:13,_Jeff_Williams,@Delta Flt589 to PVG — luggage on flight back to Detroit!   WTH!,-0.6924,0.0,1.0,0.0,0.0,f589 pvg luggage flight back detroit wth,,3
50016,2017-11-05,07:41:02,drhollymcgee,@Delta I didn’t fly all the way to MAD to spend every penny I have replacing items you’ve lost.,-0.7378,0.0,1.0,0.0,0.0,did not fly way mad spend every penny replacing items you have lost,,1
50018,2017-11-05,07:39:14,drhollymcgee,"@Delta Ridiculous to expect consumers to drop $1500 on a ticket, then spend another $1000 on REPLACING items YOU’VE lost...",-0.5574,0.0,1.0,0.0,0.0,ridiculous expect consumers drop ticket spend another replacing items you have lost,,1
50021,2017-11-05,07:37:03,drhollymcgee,@Delta ...because that is a stupid policy.,-0.5267,0.0,1.0,0.0,0.0,stupid policy,,1
50023,2017-11-05,07:32:11,drhollymcgee,@Delta I don’t need the agent to show me a piece of paper claiming the bag came to MAD. My actual luggage would be proof.,-0.6037,0.0,1.0,0.0,0.0,do not need agent show piece paper claiming bag came mad actual luggage would proof,,3
50026,2017-11-05,07:29:14,drhollymcgee,@Delta REALLY?! My bag made it to Madrid and no one got it off the plane? No one checked the cargo hold? No one knows where my luggage is?,-0.7815,0.0,1.0,0.0,0.0,really bag made madrid one got plane one checked cargo hold one knows luggage,,3
50031,2017-11-05,07:12:14,jsakow,@Delta I was upgraded and then downgraded earlier tonight.  Why is that a thing?  This is a bad user experience and I’m a medallion member.,-0.5423,0.0,1.0,0.0,0.0,upgraded downgraded earlier tonight thing bad user experience i am medallion member,,2
50034,2017-11-05,07:02:44,drhollymcgee,@Delta it is too early in the morning for you to lose my one and only piece of luggage on an int’l flight.,-0.4019,0.0,1.0,0.0,0.0,early morning lose one piece luggage international flight,,3
50035,2017-11-05,06:56:58,theeyesofsteele,@DELTA so disappointed in the lazy flight crew on DL868 . 1st class attendant needs to retrained asap! This crew makes DL look terrible.,-0.8513,0.0,1.0,0.0,0.0,disappointed lazy flight crew dl868 class attendant needs retrained asap crew makes dl look terrible,,3
50037,2017-11-05,06:48:40,mhjilani01,"@Delta my family are greencard  and Burmese passport holders will be flying with KLM/DL, will there be any problems?",-0.4019,0.0,1.0,0.0,0.0,family greencard burmese passport holders flying klmdl problems,,2
50041,2017-11-05,06:44:02,MediaBlackrose,@Delta irritated and felt being scammed I walked away from her leaving my ID and boarding pass with her.,-0.4588,0.0,1.0,0.0,0.0,irritated fe scammed walked away leaving i would boarding pass,,1
50052,2017-11-05,06:31:16,MediaBlackrose,What a total disgrace I experienced with @Delta @LGAairport trying to get my name changed on my boarding pass ...,-0.4939,0.0,1.0,0.0,0.0,total disgrace experienced trying get name changed boarding pass,,1
50055,2017-11-05,06:27:45,dr_dot,"Shame on @Delta for disabling Fox news on your planes. @realDonaldTrump  supporters don't have to fly ""Don't Even Leave the Airport airlines",-0.4857,0.0,1.0,0.0,0.0,shame disabling fox news planes supporters do not fly do not even leave airport airlines,,2
50061,2017-11-05,06:08:32,Nyxnyl,@Delta you guys are terrible I arrived to my destination 45 minutes later than expected,-0.4767,0.0,1.0,0.0,0.0,guys terrible arrived destination minutes later expected,,3
50068,2017-11-05,05:58:37,jim_claire,"@AmericanAir XDAOTDAND NOW ON SECOND LEG OF THE TRIP HOME AND WHILE THIS OLD AS PLANE (2008) HAS NEW SEATS, STILL NO PLUGS OR SCREENS.#SAD @Delta",-0.4466,1.0,1.0,0.0,0.0,xdaotdand second leg trip home old plane new seats still plugs screens#sad,['#sad'],3
50071,2017-11-05,05:46:24,pfmgmt,"Scratching head w/ this @Delta. Sat in #ATL for &gt;2 hrs &amp; bags on 2030 flt to SEA, not my 1715 flt. Bad RFID or Poor Processes? #logistics",-0.765,0.0,1.0,0.0,0.0,scratching head sat #atl 2 hours and bags f sea f bad rfid poor processes #logistics,"['#atl', '#logistics']",2
50107,2017-11-05,04:14:35,BrittanyAmazin,@Delta It's been a month.. you seriously think I haven't reached out through the proper channels? Too bad automated responses don't come..,-0.6701,0.0,1.0,0.0,0.0,month seriously think have not reached proper channels bad automated responses do not come,,2
50109,2017-11-05,04:05:22,mitchellplyler,@Delta Overnight vouchers were just just rejected from the hotel. What the hell?,-0.836,0.0,1.0,0.0,0.0,overnight vouchers rejected hotel hell,,3
50111,2017-11-05,03:56:03,KevinJAngell,@delta - pls look at the pics below.  I purchased GoGo internet to use your Glass Bottom Airplane feature on my x-country flight. No go :(,-0.5859,0.0,1.0,0.0,0.0,please look pics purchased gogo internet use glass bottom airplane feature xcountry flight go,,1
50121,2017-11-05,03:20:08,mitchellplyler,@Delta you had 5 hours notice this whole plane was stranded in Atlanta due to maintenance problems. WTF?,-0.8038,0.0,1.0,0.0,0.0,hours notice whole plane stranded atlanta due maintenance problems wtf,,0
50128,2017-11-05,03:07:24,_jimconnolly,". @Delta welp, I hate to break it to you but, you're failing miserably.",-0.899,0.0,1.0,0.0,0.0,welp hate break you are failing miserably,,2
50130,2017-11-05,03:05:23,CircusnoleLarry,New update to mobile app is terrible. Always a problem since you updated to “auto check in” @Delta @DeltaAssist,-0.7003,0.0,1.0,0.0,0.0,new update mobile app terrible always problem since updated auto check,,1
50132,2017-11-05,03:05:03,lmcd9999_l,FYI @Delta! Your ad with @SkiUtah on racist Breitbart! Mistake? Fix this ASAP? @slpng_giants,-0.7014,0.0,1.0,0.0,0.0,fyi ad racist breitbart mistake fix asap,,1
50141,2017-11-05,02:53:49,RockSingings,@Delta Don’t dare pretend to be a good company with this.  I️ am LGBT and I️ reject you due to your greed.  #deltascam #basiceconomy #scam,-0.4404,0.0,1.0,0.0,0.0,do not dare pretend good company i️ lgbt i️ reject due greedeascam #basiceconomy #scam,"['#basiceconomy', '#scam']",2
50144,2017-11-05,02:51:23,RockSingings,@Delta One of the greediest companies on the planet.  Still appalled at the Basic Economy scam.,-0.8885,0.0,1.0,0.0,0.0,one greediest companies planet still appalled basic economy scam,,1
50149,2017-11-05,02:48:18,Natepaultattoos,@Delta After loading the plane full of people and making them wait over an hour and staff telling me I can’t use lavatories. Still unacceptable!,-0.5093,0.0,1.0,0.0,0.0,loading plane full people making wait hour staff telling can not use lavatories still unacceptable,,3
50160,2017-11-05,02:24:58,morenadelmar,@Delta your company sucks at customer service 3 hours waiting over the phone!@$,-0.4199,0.0,1.0,0.0,0.0,company sucks customer service hours waiting phone,,4
50164,2017-11-05,02:17:51,_jimconnolly,@Delta your customer service is closed until monday. Unless you have the power to refund my costs you are worthless to me.,-0.4404,0.0,1.0,0.0,0.0,customer service closed monday unless power refund costs worthless,,4
50171,2017-11-05,02:09:10,jim_claire,"Celebrating my LAST FLIGHT EVER on @AmericanAir b/c they are TERRIBLE! Won't give upgrades, charge for bags, old shitty plane.@Delta 4 me!",-0.6505,1.0,1.0,0.0,0.0,celebrating last flight ever bc terrible will not give upgrades charge bags old shitty planedea,,3
50172,2017-11-05,02:09:02,BrittanyAmazin,If you really wanna know how to pack a 7 day bag - Let @Delta lose your bag for a month and have to buy on a strict travel budget.,-0.4019,0.0,1.0,0.0,0.0,really wanna know pack day bag let lose bag month buy strict travel budget,,3
50177,2017-11-05,01:59:20,onesizefitsSLIM,@Delta I need assistance with a time sensitive error on behalf of your employee. Can you DM me?,-0.4019,0.0,1.0,0.0,0.0,need assistance time sensitive error behalf employee direct message,,1
50178,2017-11-05,01:54:58,_jimconnolly,The @Delta staff at ATL are some of the rudest most incompetent people I've dealt with in a long time.,-0.7841,0.0,1.0,0.0,0.0,staff atl rudest incompetent people i have dea long time,,1
50188,2017-11-05,01:29:31,_jimconnolly,"Stuck in atlanta, have to miss work tomorrow. You going to cover that @Delta ? You pieces of shit.",-0.7351,0.0,1.0,0.0,0.0,stuck atlanta miss work tomorrow going cover pieces shit,,3
50189,2017-11-05,01:27:31,_jimconnolly,"1 hr flight delay because @Delta ""didn't realize they had to load so much luggage"" caused me to miss my connection home.",-0.4404,0.0,1.0,0.0,0.0,hr flight delay did not realize load much luggage caused miss connection home,,3
50191,2017-11-05,01:25:38,_jimconnolly,Ohhh big fucking surprise @Delta customer service is closed and I'm stuck in atlanta until tomorrow. Fuck your garbage airline.,-0.4779,0.0,1.0,0.0,0.0,ohhh big fucking surprise customer service closed i am stuck atlanta tomorrow fuck garbage airline,,4
50198,2017-11-05,01:18:52,BadWolvesx,"@crystal_lee88 @Delta @RDUAirport Yup, but TSA agents are not hired by the airport. I would file a complaint with the airport and TSA if I were you.",-0.4215,0.0,1.0,0.0,0.0,yup tsa agents hired airport would file complaint airport tsa,,0
50206,2017-11-05,01:12:51,_jimconnolly,I hate @Delta more than anything on earth. Worst airline on this planet. Never again.,-0.8316,0.0,1.0,0.0,0.0,hate anything earth worst airline planet never,,2
50217,2017-11-05,01:08:32,haileymarie14_,@MSU_Football @Delta Felton Davis III no doubt,-0.5719,0.0,1.0,0.0,0.0,feon davis iii doubt,,2
50220,2017-11-05,01:06:33,blasiannupe07,"@Delta No worries @Delta!  and I’ve never had to preorder to get the veggie option with any other carrier,  just yours.",-0.6476,0.0,1.0,0.0,0.0,worries i have never preorder get veggie option carrier,,1
50236,2017-11-05,00:48:16,jsrmd,Hey @AskAmex crazy dues for your cards and @Delta wants to charge for guest to SkyClub! Unacceptable. #wheresthevalue #nocenturionATL,-0.69,0.0,1.0,0.0,0.0,hey crazy dues cards wants charge guest skyclub unacceptable #wheresthevalue #nocenturionatl,"['#wheresthevalue', '#nocenturionatl']",1
50244,2017-11-05,00:36:27,moylecroft,@delta major screw up with dl98 - leaving doors open so rain gets in and damages planes. Serious idiot stuff,-0.7845,0.0,1.0,0.0,0.0,major screw dl98 leaving doors open rain gets damages planes serious idiot stuff,,3
50246,2017-11-05,00:36:05,rickallen1204,"After @Delta  delay. Was running/racing @KevinShortle  through ATL to catch connecting. Missed flight and lost, He is a gazelle. #noteexpo",-0.7003,0.0,1.0,0.0,0.0,delay runningracing atl catch connecting missed flight lost gazelle #noteexpo,['#noteexpo'],3
50265,2017-11-05,00:11:31,StaffaRoadTrip,"@AC830 @Delta Could be worse, Delta could have left you homeless for three years and blow off Congressman Tom Emmer when he called for an investigation",-0.4767,0.0,1.0,0.0,0.0,could worse dea could left homeless three years blow congressman tom emmer called investigation,,3
50270,2017-11-05,00:02:22,parkerv1,@Jnhicks78 @Delta Exactly. Should be ashamed. Said no one else complained @jnhicks78 and @delta. SMH,-0.876,0.0,1.0,0.0,0.0,exactly ashamed said one else complained shaking my head,,3
50272,2017-11-04,23:55:38,Kunalb9009,@jetairways  @Delta I've never been bumped before involuntarily. Sad day when paying customers on intl. flights can just be denied boarding,-0.7184,0.0,1.0,0.0,0.0,i have never bumped involuntarily sad day paying customers international flights denied boarding,,2
50273,2017-11-04,23:55:12,RokuYT,@SnipersParadox @Delta you’re just trying to get banned aren’t you,-0.4588,0.0,1.0,0.0,0.0,you are trying get banned are not,,1
50289,2017-11-04,23:25:35,lweinblatt,@Delta And you might want to tell her that when she talks shit about your Spanish speaking customers she should do it in private or not at all🤔,-0.5106,0.0,1.0,0.0,0.0,might want tell talks shit spanish speaking customers private all,,3
50292,2017-11-04,23:23:33,lsubu,"@Delta so, let me understand this. I leave my iPad on flt at 11 pm, complain at 1AM, and you say at 8AM you can't find it? So, who dunnit?",-0.4784,0.0,1.0,0.0,0.0,let understand leave ipad f pm complain say can not find dunnit,,3
50294,2017-11-04,23:16:36,russhall,Props to @Delta for their follow-up on replacing some luggage that got damaged on two separate trips into DET.,-0.4404,0.0,1.0,0.0,0.0,props followup replacing luggage got damaged two separate trips det,,3
50311,2017-11-04,23:01:34,BGivi,"@delta what’s the point of status if tickets won’t be upgarded on certain routes? NYC, Sea for example. Seems not a great loyalty program.",-0.6179,0.0,1.0,0.0,0.0,what is point status tickets will not upgarded certain routes nyc sea exandle seems great loyay program,,1
50319,2017-11-04,22:55:03,KellyPriceJr,@Nyxnyl @Delta Stupid bitches,-0.8074,0.0,1.0,0.0,0.0,stupid bitches,,1
50323,2017-11-04,22:53:50,Nyxnyl,@KellyPriceJr @Delta They broke my bag the last time,-0.4215,0.0,1.0,0.0,0.0,broke bag last time,,1
50349,2017-11-04,22:29:38,Ben_Jammin_93,"I get upgraded seats for the first time ever on my @Delta flights, and now their plane is broke. #missedconnections #stuckinMissouri",-0.4215,0.0,1.0,0.0,0.0,get upgraded seats first time ever flights plane broke #missedconnections #stuckinmissouri,"['#missedconnections', '#stuckinmissouri']",1
50360,2017-11-04,22:19:37,FlynnTrey,"@Delta really an hour delay due to Cargo??? You’ve loaded cargo before, shouldn’t take an hour risking my Connection! DL 142",-0.6904,0.0,1.0,0.0,0.0,really hour delay due cargo you have loaded cargo shouldnt take hour risking connection dl,,3
50372,2017-11-04,22:06:56,INDairport,@ilive4planes @Delta @inautism @IAA_business We're staying at IND today but #SoaringforAutism participants are getting a full mock travel experience. Learn more:,-0.5719,0.0,1.0,0.0,0.0,staying ind today #soaringforautism participants getting full mock travel experience learn,['#soaringforautism'],2
50373,2017-11-04,22:06:22,lizannedup,@Delta why did Delta moved me &amp;my companion to 2 middle seats even though we reserved 2 seats next to each other ? unacceptable #badservice,-0.4588,0.0,1.0,0.0,0.0,dea moved andmy companion middle seats even though reserved seats next unacceptable #badservice,['#badservice'],1
50376,2017-11-04,22:02:59,ArtificialFrat,@Delta I️ did and no response on the issue :/,-0.5574,0.0,1.0,0.0,0.0,i️ response issue,,1
50377,2017-11-04,22:01:34,mshowulikecoco,@Delta had me stuck in PHL for over 5 hours due to poor maintenance of their aircraft and they refuse to fully to compensate me #deltasucks,-0.743,0.0,1.0,0.0,0.0,stuck phl hours due poor maintenance aircraft refuse fully compensateeasucks,,0
50385,2017-11-04,21:54:21,asel_hofgartner,@Delta On my recent flight my baggage was badly damaged. When brought it to attention to Delta customer service and no response,-0.802,0.0,1.0,0.0,0.0,recent flight baggage badly damaged brought attention dea customer service response,,4
50388,2017-11-04,21:51:33,Captain_Blocker,@XylaxVEVO @Delta you're actually gonna get fucking suspended,-0.5256,0.0,1.0,0.0,0.0,you are actually gonna get fucking suspended,,3
50391,2017-11-04,21:49:16,XylaxVEVO,@Delta ur my bomb xx,-0.4939,0.0,1.0,0.0,0.0,your bomb xx,,3
50401,2017-11-04,21:32:59,queueball,@Delta 2345. Delayed for over 30 minutes waiting for a single passenger. Ugh!,-0.6114,0.0,1.0,0.0,0.0,delayed minutes waiting single passenger ugh,,0
50414,2017-11-04,21:21:13,amyllarson,@Delta ...to walk over to terminal D to get our luggage.  You delivered it to the wrong terminal?  Just bad bad service!!!,-0.8996,0.0,1.0,0.0,0.0,walk terminal get luggage delivered wrong terminal bad bad service,,2
50418,2017-11-04,21:13:36,nursenoway,@Delta amazingly poor customer service. Delta sky miles holder and no one can answer a question.,-0.6801,0.0,1.0,0.0,0.0,amazingly poor customer service dea sky miles holder one answer question,,4
50430,2017-11-04,20:43:13,WrigleyClaire,@Delta Sent initial request by web form 9/27. Received email 11/3 that form was sent to my email on file. No indication that form could be delayed.,-0.4767,0.0,1.0,0.0,0.0,sent initial request web form received email form sent email file indication form could delayed,,0
50431,2017-11-04,20:40:40,africatechie,@Delta I’m a travel diva and extremely demanding. I use Twitter to complain so I should also use to complement ,-0.5709,0.0,1.0,0.0,0.0,i am travel diva extremely demanding use twitter complain also use complement,,1
50442,2017-11-04,20:27:29,LilSinger6,@Delta You’re employees at LAX we’re like kittens in a duffle bag. No one was knowledgeable and everyone was rude. They need to be evaluated.,-0.4019,0.0,1.0,0.0,0.0,you are employees lax like kittens duffle bag one knowledgeable everyone rude need evaluated,,3
50443,2017-11-04,20:27:10,AmyMielke3,@Delta get your shit together!!!!! Don’t load a plane with no air while they are working on it !!! Common sense !,-0.7887,0.0,1.0,0.0,0.0,get shit together do not load plane air working common sense,,3
50450,2017-11-04,20:19:33,ChibiJosh,I am furious with @Delta right now. They claim the ticket I bought on their site isn’t refundable because I didn’t advance search.,-0.5719,0.0,1.0,0.0,0.0,furious right claim ticket bought site is not refundable did not advance search,,1
50456,2017-11-04,20:11:53,andrewbn22,I hate rude people @SouthwestAir ! Horrible customer service. Never again. That's why I always fly @Delta !,-0.8953,0.0,1.0,1.0,0.0,hate rude people horrible customer service never thats always fly,,4
50476,2017-11-04,19:53:25,seersuckersass,@mnicolexo @Delta That's so discouraging. I'm sorry that happened to you. My wheel was cracked &amp; no longer rolls properly.,-0.7583,0.0,1.0,0.0,0.0,thats discouraging i am sorry happened wheel cracked and longer rolls properly,,2
50485,2017-11-04,19:40:43,seersuckersass,.@Delta my bag was damaged &amp; I didn't realize it before leaving the airport. What can I do?,-0.4404,0.0,1.0,0.0,0.0,dea bag damaged and did not realize leaving airport,,3
50486,2017-11-04,19:39:38,TrvlAdvGeeks,I could think of worse ways to pass a Saturday afternoon. @delta #skyclub #skydeck #atlairport…,-0.4767,0.0,1.0,0.0,0.0,could think worse ways pass saturday afternoon #skyclub #skydeck #atlairport,"['#skyclub', '#skydeck', '#atlairport']",1
50497,2017-11-04,19:30:22,LilSinger6,And @delta has the rudest employees ever. #deltasucks,-0.5423,0.0,1.0,0.0,0.0,rudest employees evereasucks,,1
50501,2017-11-04,19:25:33,xiadaomike,@Delta I'd like to express my extreme disappointment towards the flight I took last Sunday from JFK to SFO. The flight was delayed 4 hours.,-0.4019,0.0,1.0,0.0,0.0,i would like express extreme disappointment towards flight took last sunday jfk sfo flight delayed hours,,0
50518,2017-11-04,19:11:03,LilSinger6,@Delta you really need to get your shit together. Why have us check in ahead of time if you have to wait in a 45 minute line to check bags?,-0.5574,0.0,1.0,0.0,0.0,really need get shit together us check ahead time wait minute line check bags,,1
50536,2017-11-04,18:51:01,ssgeek,@Delta @DeltaAssist You could get me home to mourn without paying a crazy fare because it’s last second. This is where you fail as a company. No compassion.,-0.5368,0.0,1.0,0.0,0.0,could get home mourn without paying crazy fare last second fail company compassion,,1
50539,2017-11-04,18:49:15,tjict_2000,@Delta Tried to upgrade seats but since booked through a resort they can't do it. WON'T FLY DELTA ANYMORE. Poor customer service.,-0.631,0.0,1.0,0.0,0.0,tried upgrade seats since booked resort can not will not fly dea anymore poor customer service,,4
